,id,conversation_id,created_at,date,tweet,language,hashtags
3018,1547822533373636608,1547822533373636608,1657864623000.0,2022-07-15 05:57:03,"Exclusive | Monsoon Likely to Shift North, Says IMD Chief on 'Rain-Deficit' UP, Bihar; Shares Roadmap for Future The IMD has set a target of expanding its radar density from 34 to 65 in the next three years, including eig... #India by #News18  https://t.co/wABex9SY4e",en,"['india', 'news18']"
3019,1547822465983729674,1547822465983729674,1657864607000.0,2022-07-15 05:56:47,Hemantha Kumar Vs. R. Mahadevaiah &amp; Ors.  https://t.co/VOuJ7lTJO3 Latest Legal News India Judgments Supreme Court Updates #Advocate #Advocates #Lawyer #Lawyers #India #SupremeCourt #Judgment #AjayGautam,en,"['advocate', 'advocates', 'lawyer', 'lawyers', 'india', 'supremecourt', 'judgment', 'ajaygautam']"
3020,1547822448279961600,1547822448279961600,1657864603000.0,2022-07-15 05:56:43,Did you know? Who was the first president of India?  #india #President #president #school #gkfacts #gkunion #students #gkchallenge #knowledgeispower #knowyourworth #findschool  https://t.co/a4qf7IhGbU,en,"['india', 'president', 'president', 'school', 'gkfacts', 'gkunion', 'students', 'gkchallenge', 'knowledgeispower', 'knowyourworth', 'findschool']"
3021,1547822360807411712,1547822360807411712,1657864582000.0,2022-07-15 05:56:22,ED arrests ex-NSE MD Chitra Ramakrishnan in phone tapping case The former NSE MD was produced in the court from jail on an order passed by the judge earlier.  #chitraramakrishnan #NSEMD #india #latestnews  https://t.co/vDYRWDIOVj,en,"['chitraramakrishnan', 'nsemd', 'india', 'latestnews']"
3022,1547822329568210952,1547822329568210952,1657864575000.0,2022-07-15 05:56:15,"#ViralVideo  Heavy rainfall lashes Udaipur, JCB rescues trapped children  #India #Udaipur #Rainfall #JCB  https://t.co/Y29xMTb9lF",en,"['viralvideo', 'india', 'udaipur', 'rainfall', 'jcb']"
3023,1547822328788045824,1547822328788045824,1657864574000.0,2022-07-15 05:56:14,"World Youth Skill Day ""Take risks in your life... if you win, you may lead if you lose you may guide."" . . . #jaash #jaashacademy #WorldYouthSkillsDay #YouthSkills #youthskillday #youthempowerment #youthwork #youth #July15 #chennai #india #usa #america #singapore #malaysia  https://t.co/Y0afDgvRJI",en,"['jaash', 'jaashacademy', 'worldyouthskillsday', 'youthskills', 'youthskillday', 'youthempowerment', 'youthwork', 'youth', 'july15', 'chennai', 'india', 'usa', 'america', 'singapore', 'malaysia']"
3024,1547822295153971203,1547822295153971203,1657864566000.0,2022-07-15 05:56:06,"Thank you Juror, Mr. Narendra S Chaudhari, Professor (HAG), Computer Sc &amp; Engg, @IITIOfficial for your valuable time and involvement in the jury panel to evaluate innovations of the 13th Aegis Graham Bell Award, 1st Jury Round.  #tech #india #ai #innovation  https://t.co/9IAYfmhS1I",en,"['tech', 'india', 'ai', 'innovation']"
3025,1547822246411964417,1547822246411964417,1657864555000.0,2022-07-15 05:55:55,"By Buying #Russian #Oil, #India &amp; #China Are “#Encouraging &amp; Paying For” Russian Imperialism | Madras Courier #fridaymorning   https://t.co/8QxEXtrSkK",en,"['russian', 'oil', 'india', 'china', 'encouraging', 'fridaymorning']"
3026,1547822244193218561,1547822244193218561,1657864554000.0,2022-07-15 05:55:54,உண்மைகள் பல நம் கண்முன்னே இருந்தாலும் ஏற்க மறுப்பது ஏன்? #reopebsterlite #Mytuticorin | #thoothukudipasanga | #thoothukudi_la  #manapad #kovilpatti #tamilnadu #india  @mkstalin @PMOIndia @KanimozhiDMK  https://t.co/EFMudDXI5x,ta,"['reopebsterlite', 'mytuticorin', 'thoothukudipasanga', 'thoothukudi_la', 'manapad', 'kovilpatti', 'tamilnadu', 'india']"
3027,1547822203105730560,1547822203105730560,1657864545000.0,2022-07-15 05:55:45,இந்தியா கொரோனா பாதிப்பு நிலவரம்...  #india #covidupdate #coronaupdate #covid_19 #indiacoronaupdate #BreakingNews | #Vizhuthugalmedia | #dailyupdate | #Dailynews | #vizhuthugalnews  https://t.co/rmho8qyy6Y,ta,"['india', 'covidupdate', 'coronaupdate', 'covid_19', 'indiacoronaupdate', 'breakingnews', 'vizhuthugalmedia', 'dailyupdate', 'dailynews', 'vizhuthugalnews']"
3028,1547822064652144642,1547822064652144642,1657864512000.0,2022-07-15 05:55:12,England captain Jos Buttler came in support of Virat Kohli.  #SkyFair #Cricket #ODI #ENGvsIND #India #England #ViratKohli #JosButtler #RohitSharma  https://t.co/s0uY5ijKe1,en,"['skyfair', 'cricket', 'odi', 'engvsind', 'india', 'england', 'viratkohli', 'josbuttler', 'rohitsharma']"
3029,1547822001355513856,1547822001355513856,1657864496000.0,2022-07-15 05:54:56,"The leaders of the #UnitedStates, #India, #Israel and the #UnitedArabEmirates on Thursday held their first virtual summit as part of a new initiative under the banner of I2U2, a collection of countries that have pledged greater collaboration. #I2U2summit 🇺🇲🇮🇳🇮🇱  https://t.co/a7d1CcLoPJ",en,"['unitedstates', 'india', 'israel', 'unitedarabemirates', 'i2u2summit']"
3030,1547822000785174528,1547822000785174528,1657864496000.0,2022-07-15 05:54:56,Stomach Cancer can affect any part of the stomach. The risk factors may include smoking and a diet of highly processed or salty foods. Notice the early signs today &amp; avail the best treatment by our team. Call: 080 23011600   #stomachcancer #symptoms #treatment #GMHospitals #India  https://t.co/HdMA52FOhZ,en,"['stomachcancer', 'symptoms', 'treatment', 'gmhospitals', 'india']"
3031,1547821962378223617,1547821962378223617,1657864487000.0,2022-07-15 05:54:47,"Happening Today! 15:00-16:30(IST)  Managing Climate Change : A Strategy for India  To register, scan the code or click on the link:  https://t.co/WSZPln5zcf  Join us live at:  https://t.co/bC9KkcpJvN  #India #Climate #Global #Growth #Policy #CUTSInternational  https://t.co/luKisOQA9Y",en,"['india', 'climate', 'global', 'growth', 'policy', 'cutsinternational']"
3032,1547821951598571521,1547821951598571521,1657864485000.0,2022-07-15 05:54:45,"#India’s Pokhran-II tests in May 1998 confirmed its status as a #nuclear-capable state. #Pakistan, in response, conducted its own #nuclearweapons tests on May 28th, 1998. #India adheres to the policy of “no first use” and “minimum credible #nuclear deterrence” doctrine. 4/12",en,"['india', 'nuclear', 'pakistan', 'nuclearweapons', 'india', 'nuclear']"
3033,1547821950315089925,1547821950315089925,1657864484000.0,2022-07-15 05:54:44,#INDvENG  bhai ye team ko england ja ke pata nae kiske nazar lag jate hai . batemen ke run he nae bante . aade team se to bat he nae uthta . #ipl ne enka beda garak kia hua hai . #india ke bare enko injury ho jate hai enko .@imVkohli  bhai ko kya ho gaya hai .,hi,"['indveng', 'ipl', 'india']"
3034,1547821949618794496,1547821949618794496,1657864484000.0,2022-07-15 05:54:44,Jarnail Singh &amp; Anr. Vs. State of Punjab  https://t.co/oDwYTK5XpW Latest Legal News India Judgments Supreme Court Updates #Advocate #Advocates #Lawyer #Lawyers #India #SupremeCourt #Judgment #AjayGautam,en,"['advocate', 'advocates', 'lawyer', 'lawyers', 'india', 'supremecourt', 'judgment', 'ajaygautam']"
3035,1547821932430921728,1547821932430921728,1657864480000.0,2022-07-15 05:54:40,#INDvENG #INDvsENG #2ndODI   #Topley  stars as #England level #India ODI series 🏏  IN PICS 📸👉  https://t.co/cocMKGmWSK  https://t.co/9x1fjFtI1U,en,"['indveng', 'indvseng', '2ndodi', 'topley', 'england', 'india']"
3036,1547821909093793792,1547821909093793792,1657864474000.0,2022-07-15 05:54:34,#BREAKING अजमेर के  SP चुना राम ने बताया कि आरोपी गौहर चिश्ती के बैंक खातों की जानकारी और इसके किस-किस के साथ और किन घटनाओं में संबंध हैं उसकी भी जानकारी जुटाई जा रही है। #Rajasthan #India,hi,"['breaking', 'rajasthan', 'india']"
3037,1547821899157164035,1547821899157164035,1657864472000.0,2022-07-15 05:54:32,"#government ... Only these things , when #PetrolDieselPrice under #GST #India on the way to #shrilanka GST rate hike: List of items to get costlier from next week  https://t.co/ceqgiWnKNG Download mint app for latest in Business News -  https://t.co/dhkFDy4VOT",en,"['government', 'petroldieselprice', 'gst', 'india', 'shrilanka']"
3038,1547821883793350656,1547821883793350656,1657864468000.0,2022-07-15 05:54:28,"Will NOT HAPPEN as long as #India remains in #QUAD.   As a QUAD member, we are potential PROXY ARMY of #US against #China.   As a QUAD member, we are also adversary to #SCO; while #Pakistan becomes the favoured nation from the subcontinent.   #DalaiLama",en,"['india', 'quad', 'us', 'china', 'sco', 'pakistan', 'dalailama']"
3039,1547821860276305921,1547821860276305921,1657864463000.0,2022-07-15 05:54:23, https://t.co/Z6Cezjya8s® is proud to be a part of the Save Soil movement along with the Isha Foundation and Sadhguru. Let's all take a step in the right direction and #SaveSoil #beactyv #inspiration #takeastepforward #takeaction #india #dubai #sustainablecredit #environment #esg,en,"['savesoil', 'beactyv', 'inspiration', 'takeastepforward', 'takeaction', 'india', 'dubai', 'sustainablecredit', 'environment', 'esg']"
3040,1547821814700580864,1547821814700580864,1657864452000.0,2022-07-15 05:54:12,"The idea was hatched last year in Washington, at the home of the UAE ambassador, according to Israeli Prime Minister Yair Lapid. 🇺🇲🇮🇳🇮🇱🇦🇪 #US, #UAE, #India and #Israel hold first #I2U2summit.  https://t.co/Uf8mzdF4KO",en,"['us', 'uae', 'india', 'israel', 'i2u2summit']"
3041,1547821809440935936,1547821809440935936,1657864451000.0,2022-07-15 05:54:11,Lovely days when love and peace were in the air.  #Pakistan #India #Cricket #shahidafridi #ShahRukhKhan #Peacemaker #Neighbours  @iamsrk  https://t.co/Q4IjCbjbnO,en,"['pakistan', 'india', 'cricket', 'shahidafridi', 'shahrukhkhan', 'peacemaker', 'neighbours']"
3042,1547821794324652032,1547821794324652032,1657864447000.0,2022-07-15 05:54:07,"Congratulations to the people of #Gujarat.  #Ahmedabad has been included in #TimeMagazine's list of the “World's 50 greatest places for 2022”.   This is a huge accomplishment, as it is in the #UNESCO world heritage city in #India 🇮🇳  https://t.co/Z2ARPUxm2s",en,"['gujarat', 'ahmedabad', 'timemagazine', 'unesco', 'india']"
3043,1547821746858127360,1547821746858127360,1657864436000.0,2022-07-15 05:53:56,"At Rosemerta, we ensure timely home delivery of High Security Registration Plate. No need to stand in long queues and carry dozens of documents to get your HSRP; Visit  https://t.co/liwqdvyhDL  and book your HSRP within minutes!  #india #panindia #bookmyhsrp #HSRP #Rosmerta  https://t.co/MKoTXyz9Sn",en,"['india', 'panindia', 'bookmyhsrp', 'hsrp', 'rosmerta']"
3044,1547821744768966666,1547821744768966666,1657864435000.0,2022-07-15 05:53:55,"Riyadh åpner sitt luftrom for «alle transportører», inkludert israelere - #australia #canada #tyskland #india #israel #israelere #riyadh #russland  https://t.co/NnZaCHKlWJ",no,"['australia', 'canada', 'tyskland', 'india', 'israel', 'israelere', 'riyadh', 'russland']"
3045,1547821742927646720,1547821742927646720,1657864435000.0,2022-07-15 05:53:55,"Riyadh opens its airspace to 'all carriers', including Israelis - #the_netherlands #united_kingdom #united_states #saudi_arabia #middle_east #australia #israelis #germany #riyadh #israel #canada #russia #india  https://t.co/6I7dSi4DMC",en,"['the_netherlands', 'united_kingdom', 'united_states', 'saudi_arabia', 'middle_east', 'australia', 'israelis', 'germany', 'riyadh', 'israel', 'canada', 'russia', 'india']"
3046,1547821713723133952,1547821713723133952,1657864428000.0,2022-07-15 05:53:48,దేశంలో కొవిడ్ కల్లోలం.. 20 వేలు దాటిన రోజువారి కేసులు.. వైద్యశాఖ హై అలర్ట్  https://t.co/8AGva9Rwh4 #India #Covid #coronavirusindia #ZeeTeluguNews,te,"['india', 'covid', 'coronavirusindia', 'zeetelugunews']"
3047,1547821628490297344,1547821628490297344,1657864408000.0,2022-07-15 05:53:28,TZUYU insta- @ thinkaboutzu  Ak-tzuyu  🤩😇 #Ajithkumar #India  https://t.co/gSBWy5yiDv,in,"['ajithkumar', 'india']"
3048,1547821614921699336,1547821614921699336,1657864404000.0,2022-07-15 05:53:24,U.N. Krishnamurthy (D) through LRS. Vs. A. M. Krishnamurthy  https://t.co/uh1T0JsdUx Latest Legal News India Judgments Supreme Court Updates #Advocate #Advocates #Lawyer #Lawyers #India #SupremeCourt #Judgment #AjayGautam,en,"['advocate', 'advocates', 'lawyer', 'lawyers', 'india', 'supremecourt', 'judgment', 'ajaygautam']"
3049,1547821525675323392,1547821525675323392,1657864383000.0,2022-07-15 05:53:03,#India #5ire Indian blockchain firm 5ire secures $100M to fund sustainability-focused project: An Indian development firm looks to create a bridge between sustainability and blockchain technology…  https://t.co/DzRWdsFsQD  |  https://t.co/bv9adjCGEk  |  https://t.co/FHLhKCQA7o  https://t.co/b9ZTNNr4Mz,en,"['india', '5ire']"
3050,1547821525188784133,1547821525188784133,1657864383000.0,2022-07-15 05:53:03,Indian blockchain firm 5ire secures $100M to fund sustainability-focused project  https://t.co/JN0bS0jubT #India #5ire #5ireChain #blockchain  https://t.co/n9r4Y2RaAJ,en,"['india', '5ire', '5irechain', 'blockchain']"
3051,1547821522982543360,1547821522982543360,1657864382000.0,2022-07-15 05:53:02,#India #5ire #5ireChain Indian blockchain firm 5ire secures $100M to fund sustainability-focused project  https://t.co/VH6MFrz7x6,en,"['india', '5ire', '5irechain']"
3052,1547821428438814720,1547821428438814720,1657864360000.0,2022-07-15 05:52:40,@realmeIndia poor quality of cable Didn't expect this from Realme. Disappointed 😐 #realme #India  https://t.co/8icAeCbKtr,en,"['realme', 'india']"
3053,1547821417630031872,1547821417630031872,1657864357000.0,2022-07-15 05:52:37,#India #ttn_news  https://t.co/TBx3YSqFBM,qme,"['india', 'ttn_news']"
3054,1547821244568834050,1547821244568834050,1657864316000.0,2022-07-15 05:51:56,"Aha she accused him of extra marital affairs! Aap patloon utare toh koi nahi, aur hum #mangalasutra utare toh bawal! Sahi Hai! #ChalteRaho #India  https://t.co/GZ19iIut6q",tl,"['mangalasutra', 'chalteraho', 'india']"
3055,1547821210200727554,1547821210200727554,1657864308000.0,2022-07-15 05:51:48,"India still a long way from solving problems related to education, healthcare, nutrition : Narayana Murthy  #narayanamurthy #infosys #india  https://t.co/9nUi646ARV",en,"['narayanamurthy', 'infosys', 'india']"
3056,1547821076914221059,1547821076914221059,1657864276000.0,2022-07-15 05:51:16,🤣🤣🤣🤣🤣  Thank you @IAF_MCC for the tough rescue. Please Ignore the ignorance like the below.  #TelanganaFloods #Telangana #india #bhagyanagar #hyderabad #trs,en,"['telanganafloods', 'telangana', 'india', 'bhagyanagar', 'hyderabad', 'trs']"
